appid,name,publisher_main,Selected_Genre,game_revenue,publisher_revenue,peak_players,adjusted_rating,owners_midpoint,total_score,Group,Review_Count,sentiment_score,sentiment_magnitude,Action_SUCCESS_Combat_Ratio,Indie_FAILURE_Value_Ratio,RPG_FAILURE_Freedom/Choice_Ratio,Casual_FAILURE_Variety/LevelDesign_Ratio,Puzzle_SUCCESS_Logic/Intuition_Ratio,Strategy_SUCCESS_StrategicVariety_Ratio,Puzzle_SUCCESS_Novelty_Ratio,RPG_SUCCESS_Worldbuilding_Ratio,Puzzle_FAILURE_Novelty_Ratio,Strategy_SUCCESS_InfoClarity_Ratio,Indie_FAILURE_Originality_Ratio,Adventure_SUCCESS_Exploration_Ratio,Strategy_FAILURE_AIQuality_Ratio,Simulation_SUCCESS_UI/Interface_Ratio,Strategy_SUCCESS_AIQuality_Ratio,Casual_FAILURE_Addictiveness_Ratio,Indie_FAILURE_Polish/Bugs_Ratio,Puzzle_FAILURE_Logic/Intuition_Ratio,Adventure_SUCCESS_Story_Ratio,Simulation_FAILURE_UI/Interface_Ratio,Casual_FAILURE_Playtime/Pacing_Ratio,Action_FAILURE_Difficulty_Ratio,Action_SUCCESS_Difficulty_Ratio,RPG_SUCCESS_Freedom/Choice_Ratio,Strategy_FAILURE_InfoClarity_Ratio,RPG_FAILURE_Rewards_Ratio,Strategy_FAILURE_StrategicVariety_Ratio,Simulation_FAILURE_SystemDepth_Ratio,Action_FAILURE_Combat_Ratio,Indie_SUCCESS_Originality_Ratio,Casual_SUCCESS_Addictiveness_Ratio,Simulation_SUCCESS_Realism_Ratio,Indie_SUCCESS_Value_Ratio,Simulation_FAILURE_Realism_Ratio,RPG_SUCCESS_Rewards_Ratio,RPG_FAILURE_Worldbuilding_Ratio,Adventure_FAILURE_Atmosphere_Ratio,Casual_SUCCESS_Playtime/Pacing_Ratio,Indie_SUCCESS_Polish/Bugs_Ratio,Adventure_SUCCESS_Atmosphere_Ratio,Action_SUCCESS_Controls_Ratio,Simulation_SUCCESS_SystemDepth_Ratio,Puzzle_SUCCESS_DifficultyCurve_Ratio,Adventure_FAILURE_Exploration_Ratio,Adventure_FAILURE_Story_Ratio,Action_FAILURE_Controls_Ratio,Puzzle_FAILURE_DifficultyCurve_Ratio,Casual_SUCCESS_Variety/LevelDesign_Ratio
2616140,Sunset Motel,RockGame S.A.,Action,$555k ($360.2k - $749.8k),$5m,801.0,79.47,35000.0,0.4222552947871139,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326120,Horizon Shift,Funbox Media Ltd,Action,$22.4k ($4.4k - $40.3k),$509.5k,1577.0,79.61399999999999,150000.0,0.4195327220014245,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952250,SAMURAI MAIDEN,D3PUBLISHER,Action,$1.1m ($648.2k - $1.6m),$55.3m,526.0,60.94,35000.0,0.4109157006337037,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573100,Subterrain: Mines of Titan,indie.io,Action,$305k ($203.1k - $407k),$36.8m,493.0,75.87,35000.0,0.4034784404878933,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021210,DRAGON QUEST TREASURES,Square Enix,Action,$555.8k ($350.5k - $761k),$1b,562.0,69.048,10000.0,0.3954825353369075,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513610,Madrobot X,Sometimes You,Action,$1.2k ($617 - $1.8k),$605.9k,2604.0,77.841,150000.0,0.3914826567398484,Bottom,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961600,Darfall,Paradox Arc,Action,$464.2k ($339.5k - $589k),$14.6m,611.0,69.867,10000.0,0.3781669356147583,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375850,Island Defense,Stereo7 Games,Action,$23.8k ($4.7k - $42.9k),$32.4k,1373.0,49.095,150000.0,0.3737382042400977,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485440,Call Of The Mighty Warriors,SC Jogos,Action,$5k ($2.6k - $7.3k),$762.8k,1274.0,52.704,150000.0,0.365882507537807,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2602030,Entropy Survivors,First Break Labs,Action,$288.8k ($179.5k - $398.1k),$631.1k,500.0,73.00800000000001,10000.0,0.354759360524037,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
640890,Will Glow the Wisp,PartTimeIndie,Action,$3.4k ($1.7k - $5.1k),$8.8k,405.0,76.365,75000.0,0.3138864776363874,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832220,Blind Fate: Edo no Yami — Dojo,101XP,Action,0,$3.9m,653.0,0.0,150000.0,0.2459497268640847,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
291170,Royal Defense,8Floor,Adventure,$22.1k ($12k - $32.1k),$3.8m,2375.0,64.872,150000.0,0.4258479511752318,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322290,Gurumin: A Monstrous Adventure,Mastiff,Adventure,$324.5k ($188.3k - $460.7k),$730.3k,346.0,91.94,150000.0,0.4253730702617509,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008710,Wet Girl,Shoot Girl,Adventure,$80.5k ($46.9k - $114.1k),$436.4k,534.0,80.0,350000.0,0.4233368268744469,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260130,Agarest: Generations of War Zero,Ghostlight LTD,Adventure,$474.6k ($283.2k - $665.9k),$3.5m,435.0,65.061,150000.0,0.4177485995955582,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547680,Guild Quest,Hyper Hippo Games,Adventure,$3.4k ($2.4k - $4.4k),$10m,1691.0,70.00200000000001,350000.0,0.4163929139471343,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111800,Blocks That Matter,Swing Swing Submarine,Adventure,$119.7k ($54.1k - $185.2k),$250k,700.0,72.95400000000001,150000.0,0.4090384806592203,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604380,Hamidashi Creative,TamaMako gaming,Adventure,$623.7k ($380.2k - $867.2k),$649.1k,373.0,96.48,35000.0,0.4086206213302081,Bottom,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2138090,Atelier Marie Remake: The Alchemist of Salburg,"KOEI TECMO GAMES CO., LTD.",Adventure,$627.6k ($392.2k - $862.9k),$424.5m,588.0,80.523,10000.0,0.4064783210636467,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813540,Scheming Through The Zombie Apocalypse: The Beginning,GrabTheGames,Adventure,$73k ($30.1k - $115.9k),$13.7m,688.0,75.717,75000.0,0.4056929140873961,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071200,The Bad Kids,LightOn Game,Adventure,$107.1k ($70.5k - $143.7k),$149.9k,563.0,74.86,75000.0,0.3848666482521507,Bottom,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365420,Apollo4x,Volens Nolens Games,Adventure,$4.7k ($2.3k - $7.1k),$658.4k,3766.0,53.334,75000.0,0.3830111813450816,Bottom,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2512930,Guardians of the Sanctree,HuCang Studio,Adventure,$306.1k ($189.2k - $423.1k),$309.3k,526.0,66.348,35000.0,0.3755229027733082,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295250,Stranded,Curve Games,Adventure,$44.7k ($8.9k - $80.5k),$196.4m,675.0,37.926,75000.0,0.371501142721434,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286100,You Have to Win the Game,Minor Key Games,Adventure,0,$1.4m,578.0,88.128,350000.0,0.3574596883569255,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2764750,The Other Side,DeevoTe,Adventure,$334.7k ($204.2k - $465.3k),$333.4k,352.0,83.78999999999999,10000.0,0.3541287763698794,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363350,Monster Harvest,Silver Lining Interactive,Adventure,$78.6k ($48.5k - $108.7k),$7.8m,442.0,47.349,35000.0,0.3451575370210786,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618470,Qbik,Forever Entertainment S. A.,Adventure,$6.1k ($1.2k - $11.1k),$4.5m,473.0,82.566,35000.0,0.3430263649581787,Bottom,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342890,Who Needs a Hero?,Baby Stone Studios,Adventure,$48.2k ($26.6k - $69.9k),$48.2k,498.0,91.74,10000.0,0.3363590062342201,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581600,The Albatross,FlagmanJeremy,Adventure,$2.8k ($1.1k - $4.5k),$28.6k,2515.0,54.144,35000.0,0.3332727443444522,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714020,Idle Adventure,zha7,Adventure,$2.4k ($1.6k - $3.3k),$2.5k,1045.0,0.0,150000.0,0.2717589903831934,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521600,Little-Known Galaxy,Carbon & Kay,Casual,$401.9k ($254.5k - $549.3k),$402k,645.0,89.25,10000.0,0.3817862400850892,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266390,Farm for your Life,Hammer Labs,Casual,$250.5k ($190.8k - $310.2k),$267.2k,337.0,72.729,75000.0,0.3816987685504312,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162680,Doom Sweeper,Paper Dog,Casual,$98.2k ($70.3k - $126.1k),$98.2k,568.0,74.42,75000.0,0.3816260782298531,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213300,Might & Magic: Clash of Heroes - Definitive Edition,Dotemu,Casual,$263.5k ($177.9k - $349.2k),$30.5m,306.0,70.749,35000.0,0.3806773499355155,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352330,Zoo 2: Animal Park,upjers,Casual,$2.1m ($463.8k - $3.7m),$4.6m,714.0,0.0,75000.0,0.3751283813941462,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476240,KNIGHTS,Arzola's,Casual,$17.4k ($9.8k - $24.9k),$22.8k,636.0,94.03,75000.0,0.3733598930114191,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582330,Warriors: Rise to Glory,Gavra Games,Casual,$270.6k ($178.3k - $362.9k),$270.6k,332.0,78.48,35000.0,0.3710940653126542,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252560,Love Breakout,Neko Game,Casual,$10.8k ($5.9k - $15.7k),$187.5k,624.0,87.63,75000.0,0.3684464406582304,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393200,Bad Rats Show,Strategy First,Casual,$48.2k ($31.4k - $65.1k),$11.8m,345.0,81.2,35000.0,0.3660890246004454,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2955840,Kitchen Wars,Perfect Gen,Casual,$144.7k ($58.9k - $230.6k),$145.3k,1130.0,74.997,10000.0,0.3656409780993433,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401680,Pet Shop Simulator,Games Incubator,Casual,$127.7k ($85.8k - $169.5k),$11.9m,384.0,61.01100000000001,35000.0,0.3633680518334458,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216200,Coloring Game 2,L. Stotch,Casual,$886 ($628 - $1.1k),$283.1k,493.0,77.139,350000.0,0.3505928219076634,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3313310,Fishing The Abyss,umaaaaaa studio,Casual,$46.8k ($30.4k - $63.3k),$46.6k,878.0,85.905,10000.0,0.3474794201410754,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091250,Koishi Navigation Desktop Youkai,地霊研究院,Casual,$767 ($153 - $1.3k),$49.1k,478.0,90.0,150000.0,0.333936425025183,Bottom,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
